Step; Train Loss; Train Loss Avg; Val Loss Avg ; lr;  norm ;  dt (s);  Tokens/s;
14384; 3.638; NA; NA; 6.48e-05; 0.659; 0.3788; 86505.15231480461;
14385; 3.69; NA; NA; 6.479e-05; 0.7074; 0.3855; 85005.93355830225;
14386; 3.647; NA; NA; 6.478e-05; 0.6505; 0.3882; 84400.13575850471;
14387; 3.654; NA; NA; 6.477e-05; 0.6423; 0.3843; 85273.38597110585;
14388; 3.631; NA; NA; 6.475e-05; 0.6299; 0.3796; 86314.41034072597;
14389; 3.695; NA; NA; 6.474e-05; 0.7237; 0.3846; 85206.72178032815;
14390; 3.648; NA; NA; 6.473e-05; 0.6368; 0.3879; 84482.98861585518;
14391; 3.575; NA; NA; 6.472e-05; 0.6402; 0.3812; 85961.9369553456;
14392; 3.718; NA; NA; 6.471e-05; 0.7596; 0.3828; 85596.4415125973;
14393; 3.63; NA; NA; 6.47e-05; 0.6711; 0.3854; 85018.55370363039;
14394; 3.578; NA; NA; 6.469e-05; 0.7599; 0.3859; 84906.99541113239;
14395; 3.689; NA; NA; 6.468e-05; 0.6841; 0.3856; 84985.90677078921;
14396; 3.642; NA; NA; 6.467e-05; 0.6497; 0.3811; 85989.95783807187;
14397; 3.709; NA; NA; 6.466e-05; 0.6785; 0.3807; 86065.12887449449;
14398; 3.553; NA; NA; 6.465e-05; 0.692; 0.3873; 84615.15232998191;
14399; 3.328; NA; NA; 6.464e-05; 0.7592; 0.385; 85106.26194153234;
14400; 3.668; 3.705; 3.644; 6.462e-05; 0.6584; 0.3786; 86554.67298785933;
14401; 3.861; NA; NA; 6.461e-05; 0.6827; 0.3758; 87194.23480322464;
14402; 3.705; NA; NA; 6.46e-05; 0.7136; 0.3776; 86778.02768659407;
14403; 3.448; NA; NA; 6.459e-05; 1.01; 0.3869; 84693.730663998;
14404; 3.779; NA; NA; 6.458e-05; 0.6683; 0.3799; 86244.16085562088;
14405; 3.664; NA; NA; 6.457e-05; 0.6615; 0.3785; 86576.70037959485;
14406; 3.622; NA; NA; 6.456e-05; 0.6892; 0.3842; 85298.36562270949;
14407; 3.596; NA; NA; 6.455e-05; 0.6667; 0.3836; 85432.93548782117;
14408; 3.888; NA; NA; 6.454e-05; 0.6701; 0.3792; 86418.23340017216;
14409; 3.702; NA; NA; 6.453e-05; 0.6199; 0.3889; 84267.7640067714;
14410; 3.79; NA; NA; 6.452e-05; 0.6614; 0.3839; 85355.25948780244;
14411; 3.555; NA; NA; 6.451e-05; 0.6584; 0.3819; 85806.19257218881;
14412; 3.812; NA; NA; 6.45e-05; 0.7248; 0.3838; 85370.5818784901;
14413; 3.665; NA; NA; 6.449e-05; 0.667; 0.3841; 85304.98344782727;
14414; 3.707; NA; NA; 6.448e-05; 0.7258; 0.3851; 85084.76564490706;
14415; 3.546; NA; NA; 6.446e-05; 0.69; 0.3826; 85647.38202799638;
14416; 3.777; NA; NA; 6.445e-05; 0.7067; 0.3831; 85524.002454229;
14417; 3.679; NA; NA; 6.444e-05; 0.6788; 0.387; 84676.51125188373;
14418; 3.648; NA; NA; 6.443e-05; 0.6513; 0.3842; 85299.95380709179;
14419; 3.547; NA; NA; 6.442e-05; 0.6397; 0.3829; 85575.22973736971;
14420; 3.711; NA; NA; 6.441e-05; 0.7213; 0.3833; 85484.63856715111;
14421; 3.558; NA; NA; 6.44e-05; 0.6845; 0.3866; 84767.33119151926;
14422; 3.491; NA; NA; 6.439e-05; 0.6441; 0.385; 85101.72995598751;
14423; 3.63; NA; NA; 6.438e-05; 0.6663; 0.3833; 85482.29915300726;
14424; 3.873; NA; NA; 6.437e-05; 0.7215; 0.383; 85565.3735712796;
14425; 3.788; NA; NA; 6.436e-05; 0.7448; 0.3865; 84787.83045512732;
14426; 3.631; NA; NA; 6.435e-05; 0.6387; 0.3855; 85008.93050355681;
14427; 3.659; NA; NA; 6.434e-05; 0.6408; 0.3835; 85453.54545505416;
14428; 3.625; NA; NA; 6.433e-05; 0.6636; 0.3816; 85872.99364507517;
14429; 3.543; NA; NA; 6.432e-05; 0.7491; 0.3862; 84850.95928616982;
14430; 3.663; NA; NA; 6.431e-05; 0.7188; 0.3846; 85189.87400058884;
14431; 3.904; NA; NA; 6.43e-05; 0.7021; 0.3829; 85585.40794547998;
14432; 3.716; NA; NA; 6.429e-05; 0.7088; 0.3824; 85679.36415253836;
14433; 3.525; NA; NA; 6.428e-05; 0.6859; 0.3867; 84727.66817867415;
14434; 3.757; NA; NA; 6.427e-05; 0.6634; 0.3869; 84685.53752496252;
14435; 3.947; NA; NA; 6.426e-05; 1.111; 0.3836; 85415.04262829755;
14436; 3.639; NA; NA; 6.425e-05; 0.6583; 0.3862; 84852.00699120667;
14437; 3.543; NA; NA; 6.424e-05; 0.7391; 0.3854; 85018.86925527506;
14438; 3.332; NA; NA; 6.422e-05; 0.8752; 0.3839; 85361.93916176472;
14439; 3.637; NA; NA; 6.421e-05; 0.7271; 0.3796; 86321.40363288755;
14440; 3.521; NA; NA; 6.42e-05; 0.7527; 0.3826; 85643.05906574575;
14441; 3.692; NA; NA; 6.419e-05; 0.6643; 0.3869; 84700.8291870039;
14442; 3.786; NA; NA; 6.418e-05; 1.101; 0.3836; 85421.62547950586;
14443; 3.805; NA; NA; 6.417e-05; 0.7976; 0.3825; 85679.15050320677;
14444; 3.471; NA; NA; 6.416e-05; 0.7168; 0.384; 85326.32630987525;
14445; 3.809; NA; NA; 6.415e-05; 0.6937; 0.3869; 84684.85918323838;
14446; 3.768; NA; NA; 6.414e-05; 0.7267; 0.3873; 84614.73558124746;
14447; 3.68; NA; NA; 6.413e-05; 0.758; 0.3837; 85391.85147271621;
14448; 3.579; NA; NA; 6.412e-05; 0.6638; 0.3858; 84931.9707728967;
14449; 3.604; NA; NA; 6.411e-05; 0.6758; 0.386; 84880.40965237923;
14450; 3.686; NA; NA; 6.41e-05; 0.7554; 0.3827; 85623.63780626383;
14451; 3.598; NA; NA; 6.409e-05; 0.6978; 0.3794; 86378.0965199619;
14452; 3.607; NA; NA; 6.408e-05; 0.6503; 0.3818; 85816.15788195319;
14453; 3.556; NA; NA; 6.407e-05; 0.7553; 0.386; 84897.86942776275;
14454; 3.547; NA; NA; 6.406e-05; 0.7537; 0.3847; 85172.2939259744;
14455; 3.672; NA; NA; 6.405e-05; 0.6701; 0.3835; 85454.18303525074;
14456; 3.736; NA; NA; 6.404e-05; 0.6683; 0.3856; 84974.29450642939;
14457; 3.57; NA; NA; 6.403e-05; 0.6417; 0.386; 84883.60745232363;
14458; 3.762; NA; NA; 6.402e-05; 0.6576; 0.3858; 84941.4190664778;
14459; 3.671; NA; NA; 6.401e-05; 0.6739; 0.386; 84890.7378410263;
14460; 3.646; NA; NA; 6.4e-05; 0.6399; 0.3856; 84988.37675663977;
14461; 3.587; NA; NA; 6.399e-05; 0.6544; 0.3866; 84753.89700201774;
14462; 3.637; NA; NA; 6.398e-05; 0.656; 0.3825; 85676.26634151328;
14463; 3.52; NA; NA; 6.397e-05; 0.6388; 0.3814; 85925.28461529325;
14464; 3.479; NA; NA; 6.396e-05; 0.6814; 0.3891; 84216.64472303088;
14465; 3.627; NA; NA; 6.395e-05; 0.6728; 0.3842; 85299.79498599221;
14466; 3.51; NA; NA; 6.394e-05; 0.6598; 0.3824; 85699.71913673586;
14467; 3.873; NA; NA; 6.393e-05; 0.6871; 0.3828; 85596.33489447356;
14468; 3.456; NA; NA; 6.392e-05; 0.7135; 0.3859; 84906.68068939017;
14469; 3.586; NA; NA; 6.391e-05; 0.6822; 0.3868; 84706.6759230041;
14470; 3.621; NA; NA; 6.39e-05; 0.6313; 0.379; 86448.29257786948;
14471; 3.518; NA; NA; 6.389e-05; 0.6176; 0.3842; 85295.45410493705;
14472; 3.495; NA; NA; 6.388e-05; 0.6623; 0.3853; 85037.96448845971;
14473; 3.681; NA; NA; 6.387e-05; 0.6361; 0.3842; 85293.70728967624;
14474; 3.562; NA; NA; 6.386e-05; 0.7585; 0.3846; 85191.29973011806;
14475; 3.642; NA; NA; 6.385e-05; 0.7453; 0.3825; 85658.85867427198;
14476; 3.622; NA; NA; 6.384e-05; 0.6606; 0.3878; 84499.71378578077;
14477; 3.503; NA; NA; 6.383e-05; 0.7384; 0.3871; 84659.71602805915;
14478; 3.798; NA; NA; 6.382e-05; 0.7238; 0.3787; 86530.74998630633;
14479; 3.891; NA; NA; 6.381e-05; 0.7678; 0.385; 85114.80024870754;
14480; 3.573; NA; NA; 6.38e-05; 0.6756; 0.3886; 84313.92789828267;
14481; 3.558; NA; NA; 6.379e-05; 0.6562; 0.3831; 85529.91016428414;
14482; 3.595; NA; NA; 6.378e-05; 0.672; 0.3821; 85746.77026066743;
14483; 3.74; NA; NA; 6.377e-05; 0.7117; 0.3829; 85572.29928865617;
14484; 3.584; NA; NA; 6.377e-05; 0.6449; 0.3871; 84656.43078526459;
14485; 3.634; NA; NA; 6.376e-05; 0.6463; 0.386; 84898.49874294412;
14486; 3.627; NA; NA; 6.375e-05; 0.6638; 0.3798; 86282.92745938663;
14487; 3.728; NA; NA; 6.374e-05; 0.7074; 0.3813; 85926.46646097675;
14488; 3.677; NA; NA; 6.373e-05; 0.6812; 0.3838; 85368.56685557545;
14489; 3.561; NA; NA; 6.372e-05; 0.7122; 0.3871; 84653.71934836342;
14490; 3.72; NA; NA; 6.371e-05; 0.665; 0.3841; 85316.68627566613;
14491; 3.566; NA; NA; 6.37e-05; 0.6918; 0.3839; 85362.3633033449;
14492; 3.805; NA; NA; 6.369e-05; 0.6762; 0.3872; 84627.44826473619;
14493; 3.7; NA; NA; 6.368e-05; 0.7124; 0.3835; 85437.02481944577;
14494; 3.489; NA; NA; 6.367e-05; 0.6179; 0.383; 85562.49706436972;
14495; 3.475; NA; NA; 6.366e-05; 0.6737; 0.3831; 85530.17629655998;
14496; 3.436; NA; NA; 6.365e-05; 0.6688; 0.389; 84234.19384676297;
14497; 3.589; NA; NA; 6.364e-05; 0.6291; 0.3849; 85123.92020934302;
14498; 3.624; NA; NA; 6.363e-05; 0.6603; 0.3838; 85388.82746777702;
14499; 3.881; NA; NA; 6.362e-05; 0.7134; 0.3841; 85305.51291819819;
14500; 3.527; 3.704; 3.644; 6.361e-05; 0.6769; 0.3822; 85738.31864030368;
14501; 3.654; NA; NA; 6.36e-05; 0.7037; 0.3783; 86625.70243491678;
14502; 3.606; NA; NA; 6.359e-05; 0.7333; 0.3771; 86905.32942391268;
14503; 3.608; NA; NA; 6.358e-05; 0.6484; 0.3821; 85754.68847987051;
14504; 3.48; NA; NA; 6.357e-05; 0.6652; 0.3793; 86393.35391686588;
14505; 3.661; NA; NA; 6.356e-05; 0.8418; 0.3787; 86532.92921106728;
14506; 3.59; NA; NA; 6.355e-05; 0.687; 0.3802; 86189.26506034675;
14507; 3.67; NA; NA; 6.355e-05; 0.6822; 0.3822; 85729.44088434734;
14508; 3.755; NA; NA; 6.354e-05; 0.7013; 0.3886; 84322.92876670642;
14509; 3.756; NA; NA; 6.353e-05; 0.8002; 0.3838; 85376.78662536114;
14510; 3.749; NA; NA; 6.352e-05; 0.6762; 0.3831; 85527.62149507702;
14511; 3.761; NA; NA; 6.351e-05; 0.7475; 0.3821; 85749.39167131479;
14512; 3.646; NA; NA; 6.35e-05; 0.6878; 0.3847; 85168.12434244242;
14513; 3.56; NA; NA; 6.349e-05; 0.6876; 0.3889; 84260.6862246462;
14514; 3.632; NA; NA; 6.348e-05; 0.6843; 0.3805; 86117.81605460352;
14515; 3.663; NA; NA; 6.347e-05; 0.758; 0.3817; 85842.79697749107;
14516; 3.493; NA; NA; 6.346e-05; 0.694; 0.3838; 85388.5091639268;
14517; 3.459; NA; NA; 6.345e-05; 0.6415; 0.384; 85342.96313968125;
14518; 3.465; NA; NA; 6.344e-05; 0.6845; 0.3855; 84998.94150774082;
14519; 3.535; NA; NA; 6.343e-05; 0.829; 0.3825; 85669.05678672518;
14520; 3.672; NA; NA; 6.342e-05; 0.756; 0.3824; 85687.16308241716;
14521; 3.599; NA; NA; 6.341e-05; 0.6656; 0.3865; 84770.57276206513;
14522; 3.578; NA; NA; 6.341e-05; 0.6552; 0.3855; 85002.77910736507;
14523; 3.655; NA; NA; 6.34e-05; 0.6616; 0.3817; 85840.0626267484;
14524; 3.545; NA; NA; 6.339e-05; 0.6676; 0.3842; 85296.08932822612;
14525; 3.499; NA; NA; 6.338e-05; 0.7851; 0.3864; 84794.6831848099;
14526; 3.659; NA; NA; 6.337e-05; 0.8047; 0.3836; 85414.88337833849;
14527; 3.583; NA; NA; 6.336e-05; 0.6581; 0.3822; 85737.0884800515;
14528; 3.605; NA; NA; 6.335e-05; 0.6534; 0.3865; 84774.33747770987;
14529; 3.89; NA; NA; 6.334e-05; 0.7929; 0.3855; 85001.62253401265;
14530; 3.676; NA; NA; 6.333e-05; 0.6563; 0.3864; 84794.57855465602;
14531; 3.703; NA; NA; 6.332e-05; 0.7132; 0.3799; 86254.28229163006;
14532; 3.602; NA; NA; 6.331e-05; 0.6448; 0.3813; 85940.48992955378;
14533; 3.661; NA; NA; 6.33e-05; 0.6233; 0.3872; 84637.71498106352;
14534; 3.567; NA; NA; 6.33e-05; 0.6762; 0.3855; 85004.40887778359;
14535; 3.407; NA; NA; 6.329e-05; 0.6043; 0.3843; 85267.72524524583;
14536; 3.417; NA; NA; 6.328e-05; 0.6542; 0.3795; 86339.94947466289;
14537; 3.484; NA; NA; 6.327e-05; 0.6593; 0.3814; 85909.86987906019;
14538; 3.685; NA; NA; 6.326e-05; 0.7321; 0.387; 84662.42784912429;
14539; 3.506; NA; NA; 6.325e-05; 0.72; 0.3875; 84557.47169265733;
14540; 3.652; NA; NA; 6.324e-05; 0.6983; 0.3845; 85219.03173726247;
14541; 3.611; NA; NA; 6.323e-05; 0.6559; 0.3853; 85036.59650062831;
14542; 3.387; NA; NA; 6.322e-05; 0.6695; 0.3864; 84806.40339623108;
14543; 3.598; NA; NA; 6.321e-05; 0.7019; 0.3832; 85515.38185546895;
14544; 3.64; NA; NA; 6.321e-05; 0.729; 0.3819; 85805.0140326978;
14545; 3.729; NA; NA; 6.32e-05; 0.7461; 0.3878; 84493.4280850572;
14546; 3.609; NA; NA; 6.319e-05; 0.7379; 0.3865; 84780.71734261257;
14547; 3.747; NA; NA; 6.318e-05; 0.6396; 0.383; 85551.36573985315;
14548; 3.572; NA; NA; 6.317e-05; 0.6559; 0.3868; 84706.3104783564;
14549; 3.446; NA; NA; 6.316e-05; 0.7001; 0.3879; 84485.01398279429;
14550; 3.765; NA; NA; 6.315e-05; 0.6475; 0.38; 86224.790614074;
14551; 3.625; NA; NA; 6.314e-05; 0.7131; 0.384; 85340.20754767359;
14552; 3.673; NA; NA; 6.313e-05; 0.6919; 0.3856; 84989.79574961212;
14553; 3.578; NA; NA; 6.313e-05; 0.7381; 0.3882; 84410.86581493588;
14554; 3.729; NA; NA; 6.312e-05; 0.6442; 0.3802; 86194.18390030398;
14555; 3.745; NA; NA; 6.311e-05; 0.7448; 0.3824; 85685.50702652692;
14556; 3.592; NA; NA; 6.31e-05; 0.651; 0.3874; 84592.86203638678;
14557; 3.64; NA; NA; 6.309e-05; 0.6882; 0.3847; 85180.05360484062;
14558; 3.611; NA; NA; 6.308e-05; 0.6616; 0.3864; 84808.91529163776;
14559; 3.574; NA; NA; 6.307e-05; 0.8252; 0.386; 84899.75740129649;
14560; 3.556; NA; NA; 6.306e-05; 0.649; 0.3845; 85212.90273044209;
14561; 3.681; NA; NA; 6.305e-05; 0.6679; 0.3842; 85298.31268424861;
14562; 3.687; NA; NA; 6.305e-05; 0.7244; 0.383; 85548.0641814549;
14563; 3.59; NA; NA; 6.304e-05; 0.6577; 0.3854; 85021.97230454974;
14564; 3.533; NA; NA; 6.303e-05; 0.6854; 0.3885; 84339.84939232995;
14565; 3.653; NA; NA; 6.302e-05; 0.6508; 0.3827; 85621.02407860449;
14566; 3.656; NA; NA; 6.301e-05; 0.6489; 0.3833; 85495.85890089956;
14567; 4.413; NA; NA; 6.3e-05; 0.9914; 0.3881; 84431.97103342104;
14568; 3.656; NA; NA; 6.299e-05; 0.6898; 0.3828; 85607.53124785886;
14569; 3.648; NA; NA; 6.299e-05; 0.6729; 0.3826; 85656.5097149581;
14570; 3.574; NA; NA; 6.298e-05; 0.6691; 0.3873; 84610.67249621237;
14571; 3.709; NA; NA; 6.297e-05; 0.6866; 0.3853; 85034.8602717622;
14572; 3.562; NA; NA; 6.296e-05; 0.6269; 0.3827; 85633.29397976662;
14573; 3.667; NA; NA; 6.295e-05; 0.7014; 0.3854; 85012.76900523664;
14574; 3.81; NA; NA; 6.294e-05; 0.7195; 0.3876; 84538.95561363484;
14575; 3.618; NA; NA; 6.293e-05; 0.6893; 0.3828; 85604.65190581423;
14576; 3.69; NA; NA; 6.292e-05; 0.6993; 0.3825; 85675.4118123754;
14577; 3.523; NA; NA; 6.292e-05; 0.6722; 0.3823; 85709.07178064696;
14578; 3.639; NA; NA; 6.291e-05; 0.6472; 0.3873; 84601.81840632943;
14579; 3.615; NA; NA; 6.29e-05; 0.692; 0.3859; 84903.79584880041;
14580; 3.637; NA; NA; 6.289e-05; 0.6605; 0.3808; 86045.40800008013;
14581; 3.546; NA; NA; 6.288e-05; 0.6987; 0.3827; 85627.47867520622;
14582; 3.767; NA; NA; 6.287e-05; 0.8809; 0.3878; 84502.98687623699;
14583; 3.585; NA; NA; 6.287e-05; 0.7249; 0.3867; 84730.85447993761;
14584; 3.583; NA; NA; 6.286e-05; 0.6852; 0.3809; 86029.30393726022;
14585; 3.631; NA; NA; 6.285e-05; 0.6726; 0.3822; 85730.93820825715;
14586; 3.601; NA; NA; 6.284e-05; 0.6522; 0.3869; 84690.96465000317;
14587; 3.615; NA; NA; 6.283e-05; 0.7093; 0.387; 84666.13080844327;
14588; 3.706; NA; NA; 6.282e-05; 0.7108; 0.3821; 85766.35446660522;
14589; 3.718; NA; NA; 6.281e-05; 0.769; 0.3837; 85389.72934157333;
14590; 3.676; NA; NA; 6.281e-05; 0.6578; 0.3865; 84773.13482386495;
14591; 3.658; NA; NA; 6.28e-05; 0.6761; 0.3862; 84845.66877095075;
14592; 3.6; NA; NA; 6.279e-05; 0.7032; 0.3826; 85652.66624122528;
14593; 3.653; NA; NA; 6.278e-05; 0.6988; 0.3868; 84717.53628877163;
14594; 3.651; NA; NA; 6.277e-05; 0.6848; 0.3841; 85318.53995922756;
14595; 3.621; NA; NA; 6.276e-05; 0.677; 0.3836; 85421.09456679416;
14596; 3.874; NA; NA; 6.276e-05; 0.7383; 0.3826; 85635.8017401447;
14597; 3.737; NA; NA; 6.275e-05; 0.8183; 0.3842; 85296.7245609767;
14598; 3.71; NA; NA; 6.274e-05; 0.6805; 0.3866; 84758.28747486956;
14599; 3.708; NA; NA; 6.273e-05; 0.7011; 0.3852; 85071.70457412448;
14600; 3.611; 3.705; 3.645; 6.272e-05; 0.6528; 0.3768; 86973.13802534543;
14601; 3.664; NA; NA; 6.271e-05; 0.6633; 0.3755; 87276.34850859435;
14602; 3.686; NA; NA; 6.271e-05; 0.6566; 0.3812; 85968.38928264262;
14603; 3.653; NA; NA; 6.27e-05; 0.751; 0.3879; 84473.84970620775;
14604; 3.613; NA; NA; 6.269e-05; 0.6434; 0.3796; 86314.95241588248;
14605; 3.545; NA; NA; 6.268e-05; 0.8336; 0.3795; 86349.17113337292;
14606; 3.697; NA; NA; 6.267e-05; 0.7166; 0.3823; 85706.5597272136;
14607; 3.565; NA; NA; 6.267e-05; 0.6617; 0.3791; 86430.0262813676;
14608; 3.549; NA; NA; 6.266e-05; 0.6743; 0.3781; 86663.28275750743;
14609; 3.46; NA; NA; 6.265e-05; 0.712; 0.3809; 86024.13468037071;
14610; 3.601; NA; NA; 6.264e-05; 0.7008; 0.3857; 84967.62283089496;
14611; 3.597; NA; NA; 6.263e-05; 0.6656; 0.3839; 85352.45009600982;
14612; 3.559; NA; NA; 6.262e-05; 0.6327; 0.3842; 85298.20680752398;
14613; 3.603; NA; NA; 6.262e-05; 0.66; 0.3834; 85467.73386398687;
14614; 3.685; NA; NA; 6.261e-05; 0.7236; 0.3802; 86178.18621376793;
14615; 3.636; NA; NA; 6.26e-05; 0.6567; 0.3821; 85760.36053570682;
14616; 3.914; NA; NA; 6.259e-05; 0.6758; 0.3856; 84974.34704346498;
14617; 3.644; NA; NA; 6.258e-05; 0.667; 0.3866; 84749.14116968765;
14618; 3.634; NA; NA; 6.258e-05; 0.8127; 0.3821; 85748.3751869365;
14619; 3.802; NA; NA; 6.257e-05; 0.8078; 0.3821; 85767.96012608186;
14620; 3.754; NA; NA; 6.256e-05; 0.7036; 0.3818; 85818.30126174593;
14621; 3.666; NA; NA; 6.255e-05; 0.7352; 0.3882; 84415.06527537983;
14622; 3.663; NA; NA; 6.254e-05; 0.6837; 0.386; 84892.83524216014;
14623; 3.7; NA; NA; 6.254e-05; 0.8505; 0.3824; 85693.94823781749;
14624; 3.698; NA; NA; 6.253e-05; 0.9457; 0.3866; 84764.1421463056;
14625; 3.671; NA; NA; 6.252e-05; 0.6549; 0.3868; 84724.84771850226;
14626; 3.784; NA; NA; 6.251e-05; 0.7152; 0.3824; 85679.25732773937;
14627; 3.613; NA; NA; 6.25e-05; 0.6697; 0.3828; 85597.66764011089;
14628; 3.752; NA; NA; 6.25e-05; 0.7477; 0.387; 84670.66867912997;
14629; 3.663; NA; NA; 6.249e-05; 0.7074; 0.3846; 85193.78166943643;
14630; 3.629; NA; NA; 6.248e-05; 0.6438; 0.3816; 85866.12646232489;
14631; 3.617; NA; NA; 6.247e-05; 0.6688; 0.3826; 85656.5097149581;
14632; 3.528; NA; NA; 6.246e-05; 0.6847; 0.3863; 84832.68099731008;
14633; 3.552; NA; NA; 6.246e-05; 0.6366; 0.3843; 85270.31744698329;
14634; 3.624; NA; NA; 6.245e-05; 0.6211; 0.3824; 85695.76491846557;
14635; 3.766; NA; NA; 6.244e-05; 0.7643; 0.3819; 85809.03191391061;
14636; 3.647; NA; NA; 6.243e-05; 0.6495; 0.3818; 85825.91112479384;
14637; 3.54; NA; NA; 6.243e-05; 0.8546; 0.3862; 84853.99770205919;
14638; 3.397; NA; NA; 6.242e-05; 0.7166; 0.385; 85111.00523401989;
14639; 3.45; NA; NA; 6.241e-05; 0.7183; 0.3819; 85796.92583977876;
14640; 3.57; NA; NA; 6.24e-05; 0.6911; 0.3805; 86109.4529852841;
14641; 3.656; NA; NA; 6.239e-05; 0.7454; 0.3829; 85586.90024230295;
14642; 3.514; NA; NA; 6.239e-05; 0.6625; 0.3862; 84851.4831354541;
14643; 3.479; NA; NA; 6.238e-05; 0.7663; 0.3843; 85260.31982292717;
14644; 3.532; NA; NA; 6.237e-05; 0.6471; 0.3825; 85676.1061160015;
14645; 3.406; NA; NA; 6.236e-05; 0.6321; 0.3824; 85690.101403635;
14646; 3.347; NA; NA; 6.236e-05; 0.6725; 0.3819; 85801.96069461161;
14647; 3.312; NA; NA; 6.235e-05; 0.6888; 0.3851; 85083.18546344193;
14648; 3.52; NA; NA; 6.234e-05; 0.6727; 0.3864; 84813.46848134972;
14649; 3.369; NA; NA; 6.233e-05; 0.6164; 0.3816; 85877.23253262285;
14650; 3.513; NA; NA; 6.233e-05; 0.6431; 0.3829; 85571.3402763034;
14651; 3.398; NA; NA; 6.232e-05; 0.6555; 0.386; 84890.0037751139;
14652; 3.6; NA; NA; 6.231e-05; 0.6871; 0.3856; 84968.7259490431;
14653; 3.599; NA; NA; 6.23e-05; 0.6653; 0.3834; 85476.3980180569;
14654; 3.347; NA; NA; 6.23e-05; 0.6593; 0.3792; 86403.99927828473;
14655; 3.661; NA; NA; 6.229e-05; 0.6416; 0.3826; 85642.52539696585;
14656; 3.651; NA; NA; 6.228e-05; 0.6611; 0.3855; 84994.47350643214;
14657; 3.436; NA; NA; 6.227e-05; 0.6671; 0.3857; 84950.86946245172;
14658; 3.519; NA; NA; 6.226e-05; 0.6651; 0.3826; 85642.3652976288;
14659; 3.745; NA; NA; 6.226e-05; 0.7024; 0.3799; 86262.72766026888;
14660; 3.583; NA; NA; 6.225e-05; 0.7139; 0.3815; 85893.70914533734;
14661; 3.58; NA; NA; 6.224e-05; 0.6901; 0.3864; 84794.36929512293;
14662; 3.445; NA; NA; 6.223e-05; 0.7105; 0.3855; 85000.93911909808;
14663; 3.378; NA; NA; 6.223e-05; 0.6635; 0.3836; 85429.85547052977;
14664; 3.232; NA; NA; 6.222e-05; 0.6475; 0.3831; 85539.54520796899;
14665; 3.814; NA; NA; 6.221e-05; 0.8019; 0.3874; 84576.36020548569;
14666; 3.494; NA; NA; 6.22e-05; 0.66; 0.3858; 84931.23599371662;
14667; 3.368; NA; NA; 6.22e-05; 0.6746; 0.3839; 85365.22636926082;
14668; 3.452; NA; NA; 6.219e-05; 0.7251; 0.3817; 85856.63224545789;
14669; 3.56; NA; NA; 6.218e-05; 0.8968; 0.3877; 84510.88490038966;
14670; 3.565; NA; NA; 6.218e-05; 0.6835; 0.3852; 85065.22819181166;
14671; 3.517; NA; NA; 6.217e-05; 0.6765; 0.3814; 85925.01601853553;
14672; 3.519; NA; NA; 6.216e-05; 0.6648; 0.3812; 85970.54027366413;
14673; 3.538; NA; NA; 6.215e-05; 0.6924; 0.3861; 84864.84347800314;
14674; 3.679; NA; NA; 6.215e-05; 0.7195; 0.3846; 85196.26375337527;
14675; 3.524; NA; NA; 6.214e-05; 0.7897; 0.3826; 85639.75042651962;
14676; 3.541; NA; NA; 6.213e-05; 1.104; 0.3837; 85395.88381249794;
14677; 3.576; NA; NA; 6.212e-05; 0.6644; 0.3882; 84410.55476041322;
14678; 3.718; NA; NA; 6.212e-05; 0.903; 0.3834; 85473.5806464051;
14679; 3.519; NA; NA; 6.211e-05; 0.647; 0.3832; 85519.74515121007;
14680; 3.54; NA; NA; 6.21e-05; 0.6786; 0.3814; 85924.63998589585;
14681; 3.455; NA; NA; 6.209e-05; 0.694; 0.3815; 85896.39323148267;
14682; 3.427; NA; NA; 6.209e-05; 0.6836; 0.3876; 84548.10861660303;
14683; 3.439; NA; NA; 6.208e-05; 0.6664; 0.3863; 84825.08918120083;
14684; 3.531; NA; NA; 6.207e-05; 0.7246; 0.3798; 86277.61935736997;
14685; 3.544; NA; NA; 6.207e-05; 0.6977; 0.3821; 85753.83238567057;
14686; 3.516; NA; NA; 6.206e-05; 0.6738; 0.3869; 84692.68686390649;
14687; 3.507; NA; NA; 6.205e-05; 0.6612; 0.3844; 85239.80294471527;
14688; 3.511; NA; NA; 6.204e-05; 0.6363; 0.3839; 85350.85995620643;
14689; 3.586; NA; NA; 6.204e-05; 0.6855; 0.3829; 85571.3402763034;
14690; 3.44; NA; NA; 6.203e-05; 0.6648; 0.3867; 84748.4095505476;
14691; 3.307; NA; NA; 6.202e-05; 0.6907; 0.3867; 84731.32461024773;
14692; 3.661; NA; NA; 6.202e-05; 0.7363; 0.3821; 85759.55784071963;
14693; 3.458; NA; NA; 6.201e-05; 0.8322; 0.3822; 85725.75127367082;
14694; 3.411; NA; NA; 6.2e-05; 0.6656; 0.3867; 84728.5561401854;
14695; 3.644; NA; NA; 6.199e-05; 0.6991; 0.3855; 85007.66860611473;
14696; 3.373; NA; NA; 6.199e-05; 0.6621; 0.3811; 85992.86315868507;
14697; 3.526; NA; NA; 6.198e-05; 0.674; 0.3859; 84907.93959035809;
14698; 3.597; NA; NA; 6.197e-05; 0.6979; 0.3854; 85021.23596727548;
14699; 3.609; NA; NA; 6.197e-05; 0.7197; 0.386; 84898.34141327412;
14700; 3.488; 3.706; 3.646; 6.196e-05; 0.7003; 0.3793; 86402.09812848513;
14701; 3.688; NA; NA; 6.195e-05; 0.7434; 0.3755; 87253.63134552167;
