Step; Train Loss; Train Loss Avg; Val Loss Avg ; lr;  norm ;  dt (s);  Tokens/s;
2442; 1.978; NA; NA; 0.001; 0.0; 0.02591; 39524.11768062061;
2443; 1.964; NA; NA; 0.001; 0.0; 0.0279; 36706.92604715957;
2444; 2.052; NA; NA; 0.001; 0.0; 0.02792; 36677.77366353544;
2445; 1.915; NA; NA; 0.001; 0.0; 0.02778; 36861.29316752062;
2446; 2.017; NA; NA; 0.001; 0.0; 0.02801; 36553.84644714333;
2447; 1.998; NA; NA; 0.001; 0.0; 0.02825; 36244.75561819087;
2448; 1.913; NA; NA; 0.001; 0.0; 0.02822; 36279.96431950264;
2449; 1.949; NA; NA; 0.001; 0.0; 0.02807; 36479.333565489185;
2450; 1.966; NA; NA; 0.001; 0.0; 0.02798; 36602.75520709051;
2451; 2.033; NA; NA; 0.001; 0.0; 0.02587; 39579.11548527406;
2452; 1.902; NA; NA; 0.001; 0.0; 0.02545; 40231.62441455281;
2453; 2.013; NA; NA; 0.001; 0.0; 0.02537; 40363.95782192733;
2454; 2.015; NA; NA; 0.001; 0.0; 0.02532; 40435.780487116;
2455; 1.979; NA; NA; 0.001; 0.0; 0.02525; 40554.52284100995;
2456; 2.133; NA; NA; 0.001; 0.0; 0.02673; 38306.537544260216;
2457; 2.072; NA; NA; 0.001; 0.0; 0.02719; 37658.634774221835;
2458; 1.973; NA; NA; 0.001; 0.0; 0.026; 39380.247341010785;
2459; 2.146; NA; NA; 0.001; 0.0; 0.02573; 39798.43303248763;
2460; 2.034; NA; NA; 0.001; 0.0; 0.02555; 40075.08697153201;
2461; 2.062; NA; NA; 0.001; 0.0; 0.02636; 38852.65996652947;
2462; 1.896; NA; NA; 0.001; 0.0; 0.02758; 37123.83027495181;
2463; 2.118; NA; NA; 0.001; 0.0; 0.02762; 37071.60005524099;
2464; 2.107; NA; NA; 0.001; 0.0; 0.02821; 36294.373661661186;
2465; 1.981; NA; NA; 0.001; 0.0; 0.02713; 37750.98483796398;
2466; 1.992; NA; NA; 0.001; 0.0; 0.02682; 38175.79037376116;
2467; 1.955; NA; NA; 0.001; 0.0; 0.02679; 38226.4168891737;
2468; 2.005; NA; NA; 0.001; 0.0; 0.02672; 38318.1572885348;
2469; 2.068; NA; NA; 0.001; 0.0; 0.02646; 38702.813260883275;
2470; 1.915; NA; NA; 0.001; 0.0; 0.02508; 40825.52109730711;
2471; 1.991; NA; NA; 0.001; 0.0; 0.02507; 40852.31510263093;
2472; 1.992; NA; NA; 0.001; 0.0; 0.02509; 40811.943366464584;
2473; 1.967; NA; NA; 0.001; 0.0; 0.02549; 40167.66077474141;
2474; 1.85; NA; NA; 0.001; 0.0; 0.02525; 40546.865698695314;
2475; 2.085; NA; NA; 0.001; 0.0; 0.02531; 40462.446380962254;
2476; 2.001; NA; NA; 0.001; 0.0; 0.02542; 40284.453515419824;
2477; 1.966; NA; NA; 0.001; 0.0; 0.02556; 40057.893619601;
2478; 1.865; NA; NA; 0.001; 0.0; 0.02792; 36670.257982992385;
2479; 1.857; NA; NA; 0.001; 0.0; 0.02799; 36581.244163564974;
2480; 1.882; NA; NA; 0.001; 0.0; 0.02819; 36321.076498942915;
2481; 1.918; NA; NA; 0.001; 0.0; 0.02818; 36334.90373503659;
2482; 1.985; NA; NA; 0.001; 0.0; 0.02795; 36631.16355789815;
2483; 2.039; NA; NA; 0.001; 0.0; 0.02792; 36681.5326591965;
2484; 1.975; NA; NA; 0.001; 0.0; 0.028; 36571.89942012449;
2485; 1.904; NA; NA; 0.001; 0.0; 0.02821; 36305.1114604994;
2486; 1.872; NA; NA; 0.001; 0.0; 0.02814; 36393.09327548807;
2487; 1.862; NA; NA; 0.001; 0.0; 0.02835; 36122.2134044289;
2488; 1.804; NA; NA; 0.001; 0.0; 0.02836; 36108.85111606205;
2489; 1.894; NA; NA; 0.001; 0.0; 0.02863; 35764.86852251247;
2490; 1.972; NA; NA; 0.001; 0.0; 0.02879; 35567.32001722482;
2491; 1.971; NA; NA; 0.001; 0.0; 0.02879; 35573.801050242684;
2492; 1.924; NA; NA; 0.001; 0.0; 0.02897; 35341.962180932474;
2493; 1.905; NA; NA; 0.001; 0.0; 0.02891; 35416.276735575695;
2494; 1.903; NA; NA; 0.001; 0.0; 0.02744; 37316.71485294757;
2495; 1.877; NA; NA; 0.001; 0.0; 0.02599; 39397.94795211668;
2496; 1.985; NA; NA; 0.001; 0.0; 0.02553; 40113.26405842852;
2497; 1.935; NA; NA; 0.001; 0.0; 0.02539; 40327.5740925053;
2498; 2.021; NA; NA; 0.001; 0.0; 0.02545; 40228.986596480056;
2499; 1.93; NA; NA; 0.001; 0.0; 0.02542; 40282.18656562435;
2500; 2.096; 2.079; 2.098; 0.001; 0.0; 0.0277; 36965.98841522718;
2501; 1.896; NA; NA; 0.001; 0.0; 0.03068; 33376.33794673733;
2502; 2.135; NA; NA; 0.001; 0.0; 0.02728; 37530.297937783995;
2503; 2.124; NA; NA; 0.001; 0.0; 0.02704; 37868.14639522479;
2504; 2.12; NA; NA; 0.001; 0.0; 0.02607; 39284.435159608525;
2505; 2.01; NA; NA; 0.001; 0.0; 0.02559; 40009.010675360965;
2506; 2.142; NA; NA; 0.001; 0.0; 0.02545; 40241.42505387426;
2507; 2.044; NA; NA; 0.001; 0.0; 0.02612; 39209.12265838963;
2508; 2.001; NA; NA; 0.001; 0.0; 0.02593; 39494.67848604112;
2509; 2.03; NA; NA; 0.001; 0.0; 0.02554; 40095.28931375386;
2510; 1.961; NA; NA; 0.001; 0.0; 0.02602; 39353.185350791195;
2511; 2.018; NA; NA; 0.001; 0.0; 0.02549; 40170.66626760695;
2512; 1.955; NA; NA; 0.001; 0.0; 0.02622; 39059.71585772879;
2513; 1.937; NA; NA; 0.001; 0.0; 0.0259; 39530.30184997699;
2514; 2.081; NA; NA; 0.001; 0.0; 0.02564; 39942.037533711526;
2515; 1.889; NA; NA; 0.001; 0.0; 0.0258; 39691.772290403664;
2516; 2.013; NA; NA; 0.001; 0.0; 0.02587; 39587.87095822734;
2517; 1.992; NA; NA; 0.001; 0.0; 0.02571; 39835.34563801962;
2518; 1.926; NA; NA; 0.001; 0.0; 0.02554; 40100.90469076785;
2519; 1.916; NA; NA; 0.001; 0.0; 0.02559; 40019.44891075455;
2520; 1.946; NA; NA; 0.001; 0.0; 0.02542; 40279.91987095322;
2521; 1.82; NA; NA; 0.001; 0.0; 0.02533; 40431.97394259463;
2522; 1.909; NA; NA; 0.001; 0.0; 0.02582; 39657.322080848;
2523; 2.019; NA; NA; 0.001; 0.0; 0.02671; 38331.83660428213;
2524; 1.986; NA; NA; 0.001; 0.0; 0.02672; 38326.36370612959;
2525; 2.122; NA; NA; 0.001; 0.0; 0.02612; 39198.38729579264;
2526; 1.981; NA; NA; 0.001; 0.0; 0.02605; 39308.88411341546;
2527; 1.948; NA; NA; 0.001; 0.0; 0.0259; 39541.5838481297;
2528; 1.943; NA; NA; 0.001; 0.0; 0.02569; 39862.705078705076;
2529; 1.922; NA; NA; 0.001; 0.0; 0.02604; 39326.16052886993;
2530; 1.939; NA; NA; 0.001; 0.0; 0.02558; 40024.29708598533;
2531; 2.007; NA; NA; 0.001; 0.0; 0.02539; 40327.5740925053;
2532; 1.902; NA; NA; 0.001; 0.0; 0.02533; 40428.54866523589;
2533; 1.915; NA; NA; 0.001; 0.0; 0.02571; 39825.003208278475;
2534; 1.947; NA; NA; 0.001; 0.0; 0.02559; 40014.229112320194;
2535; 1.893; NA; NA; 0.001; 0.0; 0.0252; 40634.71334096521;
2536; 1.892; NA; NA; 0.001; 0.0; 0.0258; 39697.27520264712;
2537; 1.951; NA; NA; 0.001; 0.0; 0.02567; 39897.14258111861;
2538; 1.972; NA; NA; 0.001; 0.0; 0.02567; 39884.175250264656;
2539; 2.021; NA; NA; 0.001; 0.0; 0.02564; 39941.29464717479;
2540; 1.954; NA; NA; 0.001; 0.0; 0.02541; 40295.792092770156;
2541; 2.037; NA; NA; 0.001; 0.0; 0.02544; 40245.572915788194;
2542; 2.061; NA; NA; 0.001; 0.0; 0.0252; 40632.79120546442;
2543; 1.979; NA; NA; 0.001; 0.0; 0.02512; 40771.65134514249;
2544; 2.005; NA; NA; 0.001; 0.0; 0.02553; 40110.267148553874;
2545; 1.942; NA; NA; 0.001; 0.0; 0.02539; 40337.042704058156;
2546; 2.043; NA; NA; 0.001; 0.0; 0.02559; 40020.940531877226;
2547; 2.036; NA; NA; 0.001; 0.0; 0.02585; 39610.50720280365;
2548; 1.923; NA; NA; 0.001; 0.0; 0.02566; 39905.66856208422;
2549; 1.89; NA; NA; 0.001; 0.0; 0.02552; 40119.63397911334;
2550; 2.043; NA; NA; 0.001; 0.0; 0.02524; 40567.546622336406;
2551; 1.914; NA; NA; 0.001; 0.0; 0.0252; 40637.02014362623;
2552; 2.024; NA; NA; 0.001; 0.0; 0.02522; 40605.13260347534;
2553; 1.951; NA; NA; 0.001; 0.0; 0.02525; 40555.671661803724;
2554; 1.992; NA; NA; 0.001; 0.0; 0.02555; 40072.46963985818;
2555; 1.941; NA; NA; 0.001; 0.0; 0.0257; 39846.063104769506;
2556; 1.937; NA; NA; 0.001; 0.0; 0.02542; 40278.78661927582;
2557; 2.036; NA; NA; 0.001; 0.0; 0.02577; 39734.000314543955;
2558; 1.886; NA; NA; 0.001; 0.0; 0.02568; 39868.2554929499;
2559; 1.958; NA; NA; 0.001; 0.0; 0.0254; 40319.62389343147;
2560; 1.926; NA; NA; 0.001; 0.0; 0.02543; 40267.83513969623;
2561; 1.84; NA; NA; 0.001; 0.0; 0.02541; 40305.62402402402;
2562; 1.888; NA; NA; 0.001; 0.0; 0.0254; 40311.6768283526;
2563; 1.84; NA; NA; 0.001; 0.0; 0.02562; 39970.65969307511;
2564; 1.864; NA; NA; 0.001; 0.0; 0.02559; 40014.60190990823;
2565; 1.907; NA; NA; 0.001; 0.0; 0.0259; 39540.12774458448;
2566; 1.947; NA; NA; 0.001; 0.0; 0.0285; 35935.13467202142;
2567; 1.883; NA; NA; 0.001; 0.0; 0.02844; 36004.72211184602;
2568; 1.865; NA; NA; 0.001; 0.0; 0.02844; 36008.64629933935;
2569; 1.793; NA; NA; 0.001; 0.0; 0.02833; 36149.27192539474;
2570; 1.944; NA; NA; 0.001; 0.0; 0.0281; 36441.57252309964;
2571; 2.063; NA; NA; 0.001; 0.0; 0.02816; 36363.82128675568;
2572; 1.951; NA; NA; 0.001; 0.0; 0.02802; 36547.00342923272;
2573; 1.937; NA; NA; 0.001; 0.0; 0.02549; 40168.41210579477;
2574; 1.856; NA; NA; 0.001; 0.0; 0.02545; 40229.740223489855;
2575; 1.93; NA; NA; 0.001; 0.0; 0.02563; 39955.78592094369;
2576; 1.986; NA; NA; 0.001; 0.0; 0.02539; 40335.90623591285;
2577; 1.888; NA; NA; 0.001; 0.0; 0.02509; 40807.67794468356;
2578; 1.897; NA; NA; 0.001; 0.0; 0.0258; 39685.170809232535;
2579; 1.898; NA; NA; 0.001; 0.0; 0.02624; 39029.19074923895;
2580; 1.918; NA; NA; 0.001; 0.0; 0.02633; 38886.07782707107;
2581; 1.94; NA; NA; 0.001; 0.0; 0.02593; 39486.69022708468;
2582; 1.96; NA; NA; 0.001; 0.0; 0.02562; 39968.79986599416;
2583; 1.912; NA; NA; 0.001; 0.0; 0.02523; 40592.468324401976;
2584; 1.843; NA; NA; 0.001; 0.0; 0.02546; 40214.67304613253;
2585; 1.855; NA; NA; 0.001; 0.0; 0.02591; 39528.84657720839;
2586; 1.926; NA; NA; 0.001; 0.0; 0.02569; 39860.11541424209;
2587; 1.828; NA; NA; 0.001; 0.0; 0.0256; 40006.77461902455;
2588; 1.895; NA; NA; 0.001; 0.0; 0.02563; 39947.23851333755;
2589; 1.832; NA; NA; 0.001; 0.0; 0.02558; 40033.25065013748;
2590; 1.842; NA; NA; 0.001; 0.0; 0.0257; 39837.562571884395;
2591; 1.978; NA; NA; 0.001; 0.0; 0.0257; 39838.67113135267;
2592; 2.004; NA; NA; 0.001; 0.0; 0.02541; 40302.97649366126;
2593; 2.107; NA; NA; 0.001; 0.0; 0.02534; 40414.47306465424;
2594; 1.959; NA; NA; 0.001; 0.0; 0.02537; 40358.268537224794;
2595; 1.946; NA; NA; 0.001; 0.0; 0.02544; 40251.60769612851;
2596; 2.012; NA; NA; 0.001; 0.0; 0.02537; 40354.855736164616;
2597; 2.083; NA; NA; 0.001; 0.0; 0.02543; 40269.72290094229;
2598; 1.962; NA; NA; 0.001; 0.0; 0.02535; 40389.76937689255;
2599; 1.994; NA; NA; 0.001; 0.0; 0.02536; 40377.2390595181;
2600; 1.879; 2.101; 2.129; 0.001; 0.0; 0.02684; 38149.6801975449;
2601; 1.882; NA; NA; 0.001; 0.0; 0.02813; 36400.49576242457;
2602; 1.904; NA; NA; 0.001; 0.0; 0.02631; 38919.905902821825;
2603; 1.877; NA; NA; 0.001; 0.0; 0.02555; 40071.721893601534;
2604; 1.931; NA; NA; 0.001; 0.0; 0.02545; 40229.740223489855;
2605; 1.854; NA; NA; 0.001; 0.0; 0.02523; 40588.2486533482;
2606; 1.856; NA; NA; 0.001; 0.0; 0.02576; 39757.908097900545;
2607; 1.838; NA; NA; 0.001; 0.0; 0.02572; 39817.619045853186;
2608; 1.789; NA; NA; 0.001; 0.0; 0.02536; 40377.2390595181;
2609; 1.882; NA; NA; 0.001; 0.0; 0.02546; 40224.4654273004;
2610; 1.887; NA; NA; 0.001; 0.0; 0.02596; 39447.884273078795;
2611; 1.855; NA; NA; 0.001; 0.0; 0.02538; 40346.894777879024;
2612; 1.971; NA; NA; 0.001; 0.0; 0.02556; 40058.64084986522;
2613; 1.944; NA; NA; 0.001; 0.0; 0.02539; 40327.952751617355;
2614; 1.932; NA; NA; 0.001; 0.0; 0.02568; 39871.21634593069;
2615; 1.865; NA; NA; 0.001; 0.0; 0.02578; 39718.93480311465;
2616; 1.917; NA; NA; 0.001; 0.0; 0.02562; 39973.63577644376;
2617; 1.848; NA; NA; 0.001; 0.0; 0.02562; 39971.40367237159;
2618; 1.864; NA; NA; 0.001; 0.0; 0.02571; 39829.435020494464;
2619; 1.912; NA; NA; 0.001; 0.0; 0.02607; 39273.299402895;
2620; 1.911; NA; NA; 0.001; 0.0; 0.026; 39386.747757826975;
2621; 1.806; NA; NA; 0.001; 0.0; 0.02545; 40238.40896400532;
2622; 1.914; NA; NA; 0.001; 0.0; 0.02557; 40044.82160105917;
2623; 1.943; NA; NA; 0.001; 0.0; 0.02541; 40291.63387337355;
2624; 1.859; NA; NA; 0.001; 0.0; 0.02541; 40306.75878637724;
2625; 1.873; NA; NA; 0.001; 0.0; 0.02592; 39512.84564573405;
2626; 1.857; NA; NA; 0.001; 0.0; 0.02601; 39363.28414183721;
2627; 1.967; NA; NA; 0.001; 0.0; 0.02603; 39340.92949722001;
2628; 2.029; NA; NA; 0.001; 0.0; 0.02617; 39124.47321387904;
2629; 1.842; NA; NA; 0.001; 0.0; 0.02607; 39282.279359040025;
2630; 1.927; NA; NA; 0.001; 0.0; 0.02594; 39476.52802441221;
2631; 1.843; NA; NA; 0.001; 0.0; 0.0263; 38934.3712527082;
2632; 1.747; NA; NA; 0.001; 0.0; 0.0271; 37780.539540120684;
2633; 1.886; NA; NA; 0.001; 0.0; 0.027; 37923.986296047755;
2634; 1.816; NA; NA; 0.001; 0.0; 0.02688; 38097.904785559054;
2635; 1.917; NA; NA; 0.001; 0.0; 0.02569; 39865.665107299326;
2636; 1.921; NA; NA; 0.001; 0.0; 0.02599; 39394.33429030039;
2637; 1.92; NA; NA; 0.001; 0.0; 0.02594; 39482.69730927276;
2638; 1.895; NA; NA; 0.001; 0.0; 0.02674; 38291.16930264073;
2639; 1.956; NA; NA; 0.001; 0.0; 0.0262; 39079.618354367034;
2640; 1.922; NA; NA; 0.001; 0.0; 0.02598; 39408.06973308743;
2641; 1.999; NA; NA; 0.001; 0.0; 0.0255; 40154.14162038855;
2642; 1.89; NA; NA; 0.001; 0.0; 0.02547; 40204.13273549317;
2643; 1.827; NA; NA; 0.001; 0.0; 0.02592; 39503.033304207864;
2644; 1.844; NA; NA; 0.001; 0.0; 0.02548; 40184.57252458342;
2645; 1.786; NA; NA; 0.001; 0.0; 0.02534; 40404.207864534335;
2646; 1.837; NA; NA; 0.001; 0.0; 0.02581; 39670.142296359925;
2647; 1.793; NA; NA; 0.001; 0.0; 0.02655; 38567.619978089475;
2648; 1.955; NA; NA; 0.001; 0.0; 0.02616; 39148.009734666535;
2649; 1.984; NA; NA; 0.001; 0.0; 0.02573; 39800.2770379843;
2650; 1.819; NA; NA; 0.001; 0.0; 0.02552; 40128.63025320004;
2651; 1.887; NA; NA; 0.001; 0.0; 0.02558; 40029.51951162682;
2652; 1.916; NA; NA; 0.001; 0.0; 0.02545; 40240.29396718915;
2653; 1.92; NA; NA; 0.001; 0.0; 0.02747; 37281.4077288983;
2654; 2.233; NA; NA; 0.001; 0.0; 0.02629; 38946.021907870876;
2655; 2.116; NA; NA; 0.001; 0.0; 0.02599; 39403.00819258539;
2656; 2.003; NA; NA; 0.001; 0.0; 0.02566; 39909.376647029305;
2657; 2.064; NA; NA; 0.001; 0.0; 0.02642; 38763.942453834905;
2658; 2.051; NA; NA; 0.001; 0.0; 0.02648; 38677.71890674951;
2659; 2.017; NA; NA; 0.001; 0.0; 0.02585; 39609.0460187764;
2660; 2.034; NA; NA; 0.001; 0.0; 0.02577; 39740.250342351675;
2661; 2.08; NA; NA; 0.001; 0.0; 0.02553; 40115.13735452898;
2662; 2.022; NA; NA; 0.001; 0.0; 0.02588; 39569.99931822998;
2663; 1.974; NA; NA; 0.001; 0.0; 0.02686; 38126.65154016866;
2664; 2.067; NA; NA; 0.001; 0.0; 0.02554; 40091.54660269395;
2665; 2.052; NA; NA; 0.001; 0.0; 0.02571; 39824.26466879312;
2666; 2.019; NA; NA; 0.001; 0.0; 0.02718; 37680.440202133635;
2667; 2.13; NA; NA; 0.001; 0.0; 0.02676; 38259.44731380112;
2668; 1.987; NA; NA; 0.001; 0.0; 0.02554; 40090.42392562446;
2669; 2.022; NA; NA; 0.001; 0.0; 0.02621; 39067.88764371998;
2670; 1.984; NA; NA; 0.001; 0.0; 0.02621; 39076.0628497084;
2671; 2.022; NA; NA; 0.001; 0.0; 0.026; 39380.60841898719;
2672; 1.891; NA; NA; 0.001; 0.0; 0.02749; 37254.5672625708;
2673; 1.987; NA; NA; 0.001; 0.0; 0.02655; 38562.77201551501;
2674; 1.96; NA; NA; 0.001; 0.0; 0.027; 37932.35973751844;
2675; 1.987; NA; NA; 0.001; 0.0; 0.0303; 33795.48888556658;
2676; 1.948; NA; NA; 0.001; 0.0; 0.02909; 35204.93853228305;
2677; 1.915; NA; NA; 0.001; 0.0; 0.02815; 36373.0599842481;
2678; 2.047; NA; NA; 0.001; 0.0; 0.02969; 34488.03385393664;
2679; 1.977; NA; NA; 0.001; 0.0; 0.02874; 35633.12367567388;
2680; 1.925; NA; NA; 0.001; 0.0; 0.02837; 36088.522972473365;
2681; 1.939; NA; NA; 0.001; 0.0; 0.02833; 36147.75070907362;
2682; 1.912; NA; NA; 0.001; 0.0; 0.02796; 36622.73010675671;
2683; 1.934; NA; NA; 0.001; 0.0; 0.02795; 36639.913462604825;
2684; 2.085; NA; NA; 0.001; 0.0; 0.02735; 37443.91909610824;
2685; 2.031; NA; NA; 0.001; 0.0; 0.02735; 37445.87783570769;
2686; 2.024; NA; NA; 0.001; 0.0; 0.0278; 36830.31596278352;
2687; 1.999; NA; NA; 0.001; 0.0; 0.02771; 36958.03614084604;
2688; 1.986; NA; NA; 0.001; 0.0; 0.02872; 35651.16621289594;
2689; 1.942; NA; NA; 0.001; 0.0; 0.02814; 36387.54338580409;
2690; 1.876; NA; NA; 0.001; 0.0; 0.02832; 36153.227687101746;
2691; 1.933; NA; NA; 0.001; 0.0; 0.02843; 36023.74730344053;
2692; 1.925; NA; NA; 0.001; 0.0; 0.02799; 36581.244163564974;
2693; 1.917; NA; NA; 0.001; 0.0; 0.02839; 36073.973593146315;
2694; 1.92; NA; NA; 0.001; 0.0; 0.02845; 35993.85959354704;
2695; 1.895; NA; NA; 0.001; 0.0; 0.02805; 36510.033288563216;
2696; 1.959; NA; NA; 0.001; 0.0; 0.02786; 36757.50385978125;
2697; 2.022; NA; NA; 0.001; 0.0; 0.02804; 36514.68926995571;
2698; 2.05; NA; NA; 0.001; 0.0; 0.02811; 36423.3390661307;
2699; 1.99; NA; NA; 0.001; 0.0; 0.02829; 36194.05297265411;
2700; 1.901; 2.02; 2.071; 0.001; 0.0; 0.02686; 38122.92892837805;
2701; 1.915; NA; NA; 0.001; 0.0; 0.02877; 35587.654809548665;
2702; 2.016; NA; NA; 0.001; 0.0; 0.02624; 39024.22606056751;
2703; 1.968; NA; NA; 0.001; 0.0; 0.02668; 38385.622450621144;
2704; 1.947; NA; NA; 0.001; 0.0; 0.02684; 38145.61429561078;
2705; 2.035; NA; NA; 0.001; 0.0; 0.02662; 38465.72356412943;
2706; 1.999; NA; NA; 0.001; 0.0; 0.02678; 38240.37124159729;
2707; 1.926; NA; NA; 0.001; 0.0; 0.02685; 38142.90417576952;
2708; 1.889; NA; NA; 0.001; 0.0; 0.02673; 38306.537544260216;
2709; 2.036; NA; NA; 0.001; 0.0; 0.02709; 37805.81391827897;
2710; 1.997; NA; NA; 0.001; 0.0; 0.02672; 38321.91812698526;
2711; 2.148; NA; NA; 0.001; 0.0; 0.02697; 37962.19922572434;
2712; 2.082; NA; NA; 0.001; 0.0; 0.02641; 38776.89164958785;
2713; 2.061; NA; NA; 0.001; 0.0; 0.02623; 39033.44720220297;
2714; 2.015; NA; NA; 0.001; 0.0; 0.02623; 39033.09246232983;
2715; 1.998; NA; NA; 0.001; 0.0; 0.02633; 38885.725760744586;
2716; 1.968; NA; NA; 0.001; 0.0; 0.02634; 38872.351962638815;
2717; 1.981; NA; NA; 0.001; 0.0; 0.02637; 38831.93461357636;
2718; 2.008; NA; NA; 0.001; 0.0; 0.02755; 37168.486560396006;
2719; 2.113; NA; NA; 0.001; 0.0; 0.0268; 38212.13274257549;
2720; 2.12; NA; NA; 0.001; 0.0; 0.02551; 40143.25780673141;
2721; 2.109; NA; NA; 0.001; 0.0; 0.02554; 40091.920842356805;
2722; 2.098; NA; NA; 0.001; 0.0; 0.02516; 40700.17432505425;
2723; 2.03; NA; NA; 0.001; 0.0; 0.02521; 40624.33596912716;
2724; 2.015; NA; NA; 0.001; 0.0; 0.0251; 40799.53734207276;
2725; 1.996; NA; NA; 0.001; 0.0; 0.0254; 40313.190313497274;
2726; 1.96; NA; NA; 0.001; 0.0; 0.02517; 40688.99253476827;
2727; 1.976; NA; NA; 0.001; 0.0; 0.02505; 40879.53338917231;
2728; 2.096; NA; NA; 0.001; 0.0; 0.02494; 41061.65792844987;
2729; 2.009; NA; NA; 0.001; 0.0; 0.02506; 40864.75324922457;
2730; 1.916; NA; NA; 0.001; 0.0; 0.02518; 40664.33720886196;
2731; 1.972; NA; NA; 0.001; 0.0; 0.02647; 38686.77700213477;
2732; 2.15; NA; NA; 0.001; 0.0; 0.02681; 38198.878447486146;
2733; 2.054; NA; NA; 0.001; 0.0; 0.02652; 38614.0836480023;
2734; 1.951; NA; NA; 0.001; 0.0; 0.02644; 38724.79754756109;
2735; 2.061; NA; NA; 0.001; 0.0; 0.02677; 38251.95087325549;
2736; 1.957; NA; NA; 0.001; 0.0; 0.02622; 39061.49204212671;
2737; 2.038; NA; NA; 0.001; 0.0; 0.02527; 40515.501622519056;
2738; 1.899; NA; NA; 0.001; 0.0; 0.0251; 40792.949708890934;
2739; 1.884; NA; NA; 0.001; 0.0; 0.02554; 40095.28931375386;
2740; 1.842; NA; NA; 0.001; 0.0; 0.02555; 40084.43737633927;
2741; 1.909; NA; NA; 0.001; 0.0; 0.02608; 39257.14582381222;
2742; 2.003; NA; NA; 0.001; 0.0; 0.02572; 39806.54793504856;
2743; 1.944; NA; NA; 0.001; 0.0; 0.02576; 39754.964049020695;
2744; 1.927; NA; NA; 0.001; 0.0; 0.02544; 40254.62576503116;
2745; 1.97; NA; NA; 0.001; 0.0; 0.02565; 39927.92741335713;
2746; 1.846; NA; NA; 0.001; 0.0; 0.02575; 39760.11642072911;
2747; 1.9; NA; NA; 0.001; 0.0; 0.02592; 39503.033304207864;
2748; 1.844; NA; NA; 0.001; 0.0; 0.02548; 40188.70867409002;
2749; 1.889; NA; NA; 0.001; 0.0; 0.02604; 39328.68127500985;
2750; 2.094; NA; NA; 0.001; 0.0; 0.02591; 39528.11898100427;
2751; 1.916; NA; NA; 0.001; 0.0; 0.0263; 38929.78351431213;
2752; 1.96; NA; NA; 0.001; 0.0; 0.02619; 39102.0329206118;
2753; 1.977; NA; NA; 0.001; 0.0; 0.0294; 34826.97709267533;
2754; 1.814; NA; NA; 0.001; 0.0; 0.02631; 38914.26380356981;
2755; 1.965; NA; NA; 0.001; 0.0; 0.02568; 39868.99566496793;
2756; 1.832; NA; NA; 0.001; 0.0; 0.02545; 40231.24756222074;
2757; 1.895; NA; NA; 0.001; 0.0; 0.02562; 39966.56830194298;
2758; 2.044; NA; NA; 0.001; 0.0; 0.02611; 39225.23673227088;
2759; 1.825; NA; NA; 0.001; 0.0; 0.02568; 39870.1059745275;
2760; 1.927; NA; NA; 0.001; 0.0; 0.02611; 39221.65468243459;
2761; 1.936; NA; NA; 0.001; 0.0; 0.0257; 39851.23911853398;
2762; 2.016; NA; NA; 0.001; 0.0; 0.02559; 40014.229112320194;
2763; 2.009; NA; NA; 0.001; 0.0; 0.02547; 40203.003744196496;
2764; 1.906; NA; NA; 0.001; 0.0; 0.02521; 40625.10448156486;
2765; 1.99; NA; NA; 0.001; 0.0; 0.02507; 40842.60306773552;
2766; 1.952; NA; NA; 0.001; 0.0; 0.02523; 40585.18035265436;
2767; 1.928; NA; NA; 0.001; 0.0; 0.02511; 40773.97372218425;
2768; 1.949; NA; NA; 0.001; 0.0; 0.02523; 40591.31741801342;
2769; 1.867; NA; NA; 0.001; 0.0; 0.02551; 40148.88662877655;
2770; 1.855; NA; NA; 0.001; 0.0; 0.02523; 40594.38664675526;
2771; 1.883; NA; NA; 0.001; 0.0; 0.02503; 40916.53055664053;
2772; 2.012; NA; NA; 0.001; 0.0; 0.0251; 40803.02577402837;
2773; 1.984; NA; NA; 0.001; 0.0; 0.02494; 41051.06137156511;
2774; 1.967; NA; NA; 0.001; 0.0; 0.02508; 40834.44852633581;
2775; 1.984; NA; NA; 0.001; 0.0; 0.02497; 41007.555148182095;
2776; 1.889; NA; NA; 0.001; 0.0; 0.02507; 40853.09226496214;
2777; 1.768; NA; NA; 0.001; 0.0; 0.02574; 39783.31863022073;
2778; 1.828; NA; NA; 0.001; 0.0; 0.02541; 40305.62402402402;
2779; 1.824; NA; NA; 0.001; 0.0; 0.02556; 40058.26723124849;
2780; 1.918; NA; NA; 0.001; 0.0; 0.02588; 39567.08303162627;
2781; 1.919; NA; NA; 0.001; 0.0; 0.02559; 40016.83884131968;
2782; 1.908; NA; NA; 0.001; 0.0; 0.02596; 39438.82845126811;
2783; 1.934; NA; NA; 0.001; 0.0; 0.02578; 39715.99652309001;
2784; 1.955; NA; NA; 0.001; 0.0; 0.02525; 40547.63128280654;
2785; 1.937; NA; NA; 0.001; 0.0; 0.02529; 40483.80443204419;
2786; 1.997; NA; NA; 0.001; 0.0; 0.0253; 40472.359815682095;
2787; 2.032; NA; NA; 0.001; 0.0; 0.02501; 40936.81001172355;
2788; 1.923; NA; NA; 0.001; 0.0; 0.02581; 39675.63921220855;
2789; 1.916; NA; NA; 0.001; 0.0; 0.02562; 39969.915741473174;
