Step,Train_Loss,Val_Loss
5100,1.962104082107544,2.045280694961548
5200,1.9642263650894165,2.064145088195801
5300,1.963197946548462,2.071537733078003
5400,1.9732871055603027,2.0642905235290527
5500,1.95279860496521,2.0681416988372803
5600,1.9837206602096558,2.0703234672546387
5700,1.9426072835922241,2.0371146202087402
5800,1.9608780145645142,2.0462594032287598
5900,1.9586068391799927,2.074615240097046
6000,1.955942988395691,2.0624239444732666
6100,1.9522312879562378,2.052464008331299
6200,1.9636750221252441,2.048783302307129
6300,1.9536263942718506,2.0546576976776123
6400,1.9460340738296509,2.049394369125366
6500,1.9358241558074951,2.0435311794281006
6600,1.9362123012542725,2.039181709289551
6700,1.9339680671691895,2.0432143211364746
6800,1.9466100931167603,2.025848150253296
6900,1.9374727010726929,2.061222791671753
7000,1.9429550170898438,2.0514113903045654
7100,1.940327763557434,2.0544652938842773
7200,1.922453761100769,2.0419726371765137
7300,1.9356274604797363,2.0367307662963867
7400,1.9305391311645508,2.0594985485076904
7500,1.928873896598816,2.0288920402526855
7600,1.9074962139129639,2.0282599925994873
7700,1.9210221767425537,2.037384271621704
7800,1.923294186592102,2.028315544128418
7900,1.9295767545700073,2.0265696048736572
8000,1.9206089973449707,2.0271682739257812
8100,1.9184858798980713,2.0172066688537598
8200,1.9227792024612427,2.023125171661377
8300,1.9295933246612549,2.0242466926574707
8400,1.8976551294326782,2.014047622680664
8500,1.9086880683898926,2.030824661254883
8600,1.9044255018234253,2.03147554397583
8700,1.9175775051116943,2.0231800079345703
8800,1.8826076984405518,2.0409352779388428
8900,1.9187344312667847,2.041032552719116
9000,1.9083607196807861,2.034832239151001
9100,1.901544213294983,2.0261199474334717
9200,1.9126640558242798,2.0281050205230713
9300,1.9050673246383667,2.0278923511505127
9400,1.9101861715316772,2.02601957321167
9500,1.9079264402389526,2.0308897495269775
9600,1.890018343925476,2.023606300354004
9700,1.9027267694473267,2.017444372177124
9800,1.901059865951538,2.0162322521209717
9900,1.9059640169143677,2.0337729454040527
10000,1.8967978954315186,2.004164218902588
10100,1.8868532180786133,2.028326988220215
10200,1.8910951614379883,2.0432016849517822
10300,1.8977291584014893,2.0102198123931885
10400,1.8800139427185059,2.0045480728149414
10500,1.8838692903518677,2.0078437328338623
10600,1.8848364353179932,2.0124597549438477
10700,1.879654049873352,1.9885116815567017
10800,1.8864812850952148,2.000067949295044
10900,1.886465311050415,2.0134735107421875
11000,1.8731331825256348,1.986670970916748
11100,1.8707342147827148,2.0272605419158936
11200,1.893164038658142,2.0120317935943604
11300,1.8737952709197998,2.001300573348999
11400,1.8865444660186768,2.0190954208374023
11500,1.8862385749816895,1.9996612071990967
11600,1.8876597881317139,2.002697229385376
11700,1.8851207494735718,2.0026285648345947
11800,1.899233341217041,2.0075876712799072
11900,1.879265308380127,2.003253221511841
12000,1.8760188817977905,1.9995930194854736
12100,1.8653440475463867,1.9988946914672852
12200,1.881555438041687,2.013244152069092
12300,1.8716986179351807,1.974898099899292
12400,1.8601397275924683,2.0181326866149902
12500,1.8654999732971191,1.9987841844558716
12600,1.8837499618530273,2.003117322921753
12700,1.8600409030914307,2.0140891075134277
12800,1.8697595596313477,2.0007436275482178
12900,1.8752338886260986,2.012782335281372
13000,1.8609756231307983,1.9938546419143677
13100,1.8845309019088745,1.9805015325546265
13200,1.866483211517334,1.9896442890167236
13300,1.8742939233779907,2.0167441368103027
13400,1.8652993440628052,1.9902739524841309
13500,1.8742817640304565,2.014309883117676
13600,1.8734326362609863,2.0061025619506836
13700,1.863919734954834,2.0044493675231934
13800,1.8656216859817505,1.9588119983673096
13900,1.856257677078247,2.0027668476104736
14000,1.8701884746551514,1.997939944267273
14100,1.8605906963348389,1.9705414772033691
14200,1.8523414134979248,1.9902217388153076
14300,1.8600596189498901,1.9888328313827515
14400,1.8635358810424805,2.0088021755218506
14500,1.8786263465881348,1.9799036979675293
14600,1.8611385822296143,1.9826560020446777
14700,1.8803073167800903,2.003950595855713
14800,1.848127841949463,1.9798606634140015
14900,1.8579659461975098,1.9983068704605103
15000,1.8542062044143677,2.012799024581909
15100,1.84657883644104,1.9905178546905518
15200,1.856065273284912,1.9930822849273682
15300,1.8699527978897095,1.9877829551696777
15400,1.840897560119629,1.9788498878479004
15500,1.8508790731430054,1.9877028465270996
15600,1.8676491975784302,1.9864927530288696
15700,1.8713884353637695,1.982071876525879
15800,1.8681111335754395,1.9865379333496094
15900,1.8537908792495728,1.9878830909729004
16000,1.8666856288909912,1.986932635307312
16100,1.842943549156189,1.9934979677200317
16200,1.840604305267334,1.9732714891433716
16300,1.8487271070480347,1.9686648845672607
16400,1.8533364534378052,1.9973260164260864
16500,1.8574408292770386,1.974707841873169
16600,1.8418076038360596,1.9832496643066406
16700,1.8561406135559082,1.9701015949249268
16800,1.8412044048309326,1.972692608833313
16900,1.8562650680541992,1.9859442710876465
17000,1.844386339187622,1.9717525243759155
17100,1.8507729768753052,1.9866713285446167
17200,1.847367525100708,1.975441336631775
17300,1.842987060546875,1.9744857549667358
17400,1.8479821681976318,1.9819504022598267
17500,1.8543610572814941,1.971206545829773
17600,1.8631130456924438,1.9739975929260254
17700,1.8320590257644653,1.9724866151809692
17800,1.8469732999801636,1.9840158224105835
17900,1.837006688117981,1.9699863195419312
18000,1.8609490394592285,1.9773098230361938
18100,1.845902442932129,1.980467677116394
18200,1.843754529953003,1.9908714294433594
18300,1.8179829120635986,1.9707144498825073
18400,1.8684723377227783,1.9760745763778687
18500,1.8391200304031372,1.9550881385803223
18600,1.8226428031921387,1.9649242162704468
18700,1.8343843221664429,1.9675772190093994
18800,1.8375673294067383,1.980297565460205
18900,1.841953158378601,1.9620128870010376
19000,1.831932544708252,1.968523383140564
19100,1.8384095430374146,1.9885320663452148
19200,1.8103622198104858,1.9773776531219482
19300,1.8430920839309692,1.985476016998291
19400,1.828282117843628,1.9825133085250854
19500,1.8338879346847534,1.9832589626312256
19600,1.843703269958496,1.9804081916809082
19700,1.8247222900390625,1.9516205787658691
19800,1.8344306945800781,1.9687683582305908
19900,1.8275562524795532,1.9818295240402222
19999,1.828125,1.976983904838562
