Step,Train_Loss,Val_Loss
6000,1.971595287322998,2.0645253658294678
6100,1.9594286680221558,2.0537028312683105
6200,1.969651222229004,2.0412065982818604
6300,1.9632134437561035,2.0584981441497803
6400,1.9532757997512817,2.056480646133423
6500,1.9513764381408691,2.05269718170166
6600,1.945726752281189,2.0381646156311035
6700,1.9446583986282349,2.034788131713867
6800,1.95310640335083,2.02937388420105
6900,1.9426138401031494,2.0615715980529785
7000,1.953226923942566,2.0426206588745117
7100,1.9530029296875,2.063943386077881
7200,1.9307034015655518,2.0386972427368164
7300,1.9490296840667725,2.034268379211426
7400,1.9345015287399292,2.063060998916626
7500,1.9419479370117188,2.0289559364318848
7600,1.9226880073547363,2.0385968685150146
7700,1.930827021598816,2.0425565242767334
7800,1.923444390296936,2.0314650535583496
7900,1.9442461729049683,2.0393218994140625
8000,1.930406093597412,2.027522087097168
8100,1.924816608428955,2.012214183807373
8200,1.9384963512420654,2.029273748397827
8300,1.928036093711853,2.0139942169189453
8400,1.9153860807418823,2.0138368606567383
8500,1.914359450340271,2.0302953720092773
8600,1.9201576709747314,2.031717300415039
8700,1.9193111658096313,2.022794723510742
8800,1.8833564519882202,2.0286569595336914
8900,1.9160836935043335,2.0526750087738037
9000,1.9049075841903687,2.0255510807037354
9100,1.917464017868042,2.035243272781372
9200,1.9194564819335938,2.0300893783569336
9300,1.907504677772522,2.0180251598358154
9400,1.9150477647781372,2.013762950897217
9500,1.9178335666656494,2.0295708179473877
9600,1.8893131017684937,2.0203311443328857
9700,1.912717342376709,2.013819456100464
9800,1.9081051349639893,2.020001173019409
9900,1.908913254737854,2.034550905227661
10000,1.8929939270019531,1.9975426197052002
10100,1.8990659713745117,2.021899700164795
10200,1.900083065032959,2.0342743396759033
10300,1.904142141342163,2.001127243041992
10400,1.886234998703003,2.007114887237549
10500,1.8872756958007812,2.008404493331909
10600,1.8819911479949951,2.0167300701141357
10700,1.8869553804397583,1.9923750162124634
10800,1.8896468877792358,2.0003271102905273
10900,1.8884379863739014,2.014832019805908
11000,1.8743162155151367,1.9933215379714966
11100,1.8855879306793213,2.0266470909118652
11200,1.9054388999938965,2.0142781734466553
11300,1.883565068244934,2.004472017288208
11400,1.8866262435913086,2.011775255203247
11500,1.892854928970337,2.0018668174743652
11600,1.887934923171997,1.9954230785369873
11700,1.8890641927719116,2.0002450942993164
11800,1.8996210098266602,1.9996249675750732
11900,1.8871471881866455,1.997989296913147
12000,1.8762027025222778,2.0034730434417725
12100,1.8695214986801147,1.9826985597610474
12200,1.8873815536499023,2.0126545429229736
12300,1.8735990524291992,1.9843205213546753
12400,1.8610937595367432,2.014707565307617
12500,1.8696430921554565,1.9858959913253784
12600,1.888236403465271,2.0169551372528076
12700,1.8692010641098022,2.0181021690368652
12800,1.8726893663406372,1.9950370788574219
12900,1.8731002807617188,2.001776933670044
13000,1.8624686002731323,1.9861884117126465
13100,1.8949484825134277,1.996504783630371
13200,1.873335361480713,1.994152545928955
13300,1.8753619194030762,2.0165116786956787
13400,1.8640754222869873,1.9984570741653442
13500,1.8766114711761475,2.002486228942871
13600,1.875111699104309,2.003527879714966
13700,1.858790636062622,2.0043184757232666
13800,1.8690534830093384,1.9607751369476318
13900,1.8523989915847778,2.011772871017456
14000,1.871932864189148,1.988263726234436
14100,1.8707042932510376,1.9767050743103027
14200,1.8603978157043457,1.9871876239776611
14300,1.8675099611282349,1.9908719062805176
14400,1.871522068977356,1.9982540607452393
14500,1.8789170980453491,1.9800735712051392
14600,1.8653029203414917,1.9820513725280762
14700,1.8838545083999634,2.010406255722046
14800,1.852352499961853,1.9774113893508911
14900,1.862668514251709,2.003736972808838
15000,1.8528681993484497,2.0118799209594727
15100,1.8526816368103027,1.9952534437179565
15200,1.864271879196167,1.998767375946045
15300,1.8745225667953491,1.9937841892242432
15400,1.8403384685516357,1.9733737707138062
15500,1.8601784706115723,1.9879323244094849
15600,1.8747122287750244,1.986119270324707
15700,1.8725247383117676,1.9881587028503418
15800,1.8724205493927002,1.9785538911819458
15900,1.8547488451004028,1.9822125434875488
16000,1.8712189197540283,1.9768853187561035
16100,1.84833562374115,1.9937678575515747
16200,1.8431389331817627,1.9693773984909058
16300,1.8540451526641846,1.9762648344039917
16400,1.84657883644104,1.9917851686477661
16500,1.8669326305389404,1.9860022068023682
16600,1.848196268081665,1.9890625476837158
16700,1.8562493324279785,1.9794830083847046
16800,1.8444098234176636,1.976274013519287
16900,1.8546298742294312,1.9789234399795532
17000,1.8436286449432373,1.975753903388977
17100,1.8482815027236938,1.9792593717575073
17200,1.843846321105957,1.969629168510437
17300,1.840791940689087,1.9832465648651123
17400,1.8432343006134033,1.9768415689468384
17500,1.8573805093765259,1.9689463376998901
17600,1.8664603233337402,1.981482744216919
17700,1.8351054191589355,1.9810781478881836
17800,1.8560208082199097,1.9875253438949585
17900,1.842212200164795,1.9728487730026245
18000,1.8652703762054443,1.9781739711761475
18100,1.8461976051330566,1.9879848957061768
18200,1.8412317037582397,1.9842047691345215
18300,1.8254753351211548,1.9726399183273315
18400,1.8689002990722656,1.9853461980819702
18500,1.8439888954162598,1.9607619047164917
18600,1.8339556455612183,1.9685351848602295
18700,1.8307467699050903,1.9697024822235107
18800,1.836757779121399,1.9875268936157227
18900,1.8467811346054077,1.9641656875610352
19000,1.8452497720718384,1.9897862672805786
19100,1.8346939086914062,1.9835784435272217
19200,1.8162121772766113,1.9775457382202148
19300,1.843519687652588,1.9927783012390137
19400,1.8357373476028442,1.9876208305358887
19500,1.8370335102081299,1.9912432432174683
19600,1.8379034996032715,1.985001564025879
19700,1.8286956548690796,1.9492652416229248
19800,1.839723825454712,1.9754198789596558
19900,1.8300665616989136,1.9814879894256592
19999,1.8240623474121094,1.9697762727737427
